entry,stratum,condition_label,condition_order,primary_outcome,condition_id,confidence_level,denominator,estimate,experiment_run_id,interval_method,lower,mcse,metric,numerator,population,uncertainty_unavailable_reason,unit,upper
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-4,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-3,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-3,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-2,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-1,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq0,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq0,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.004,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.002028246606965169,0.0014117352790977225,delta_signed_eq1,8,all_patients,,probability,0.007873464296037743
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.996,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9921265357039623,0.0014117352790977231,delta_signed_eq2,1992,all_patients,,probability,0.9979717533930349
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq3,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq3,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq4,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,30 minutes,2,score_ge2,a67b9057b581f27e783ea62aa99c12d66f5b24ccf29e893259fbce1e0fbea814,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq4,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,1.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9980829527187471,0.0,score_ge1,2000,all_patients,,probability,1.0
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.9995,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9971731374967339,0.0004999999999999725,score_ge2,1999,all_patients,,probability,0.9999117322692945
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,score_ge3,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,score_eq0,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0005,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,8.826773070546787e-05,0.0005,score_eq1,1,all_patients,,probability,0.0028268625032662137
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.9995,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9971731374967339,0.0004999999999999725,score_eq2,1999,all_patients,,probability,0.9999117322692945
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,score_eq3,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,score_eq4,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,suppressed_only,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,no_qualifying_data,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,2000,88.402,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,0.07866251900332187,qualifying_pf_count,,all_patients,,records,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,1.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9980829527187471,0.0,missing_baseline,2000,all_patients,,probability,1.0
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,1.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9980829527187471,0.0,delta_legacy_ge1,2000,all_patients,,probability,1.0
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_ge1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.9995,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9971731374967339,0.0004999999999999725,delta_legacy_ge2,1999,all_patients,,probability,0.9999117322692945
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_ge2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-4,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-4,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-3,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-3,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-2,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq-1,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq-1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq0,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq0,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0005,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,8.826773070546787e-05,0.0005,delta_signed_eq1,1,all_patients,,probability,0.0028268625032662137
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.9995,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.9971731374967339,0.0004999999999999725,delta_signed_eq2,1999,all_patients,,probability,0.9999117322692945
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq3,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq3,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,0.0,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,wilson,0.0,0.0,delta_signed_eq4,0,all_patients,,probability,0.0019170472812529344
E1_density,room_air,15 minutes,0,score_ge2,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,,6a9803df0e45c991c044cbdfc667aebd0029bba91f4dd968e6754771e99d6460,,,,delta_evaluable_eq4,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,score_ge1,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,score_ge2,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,score_ge3,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,score_eq0,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,score_eq1,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,score_eq2,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,score_eq3,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,score_eq4,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,suppressed_only,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,no_qualifying_data,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,2000,44.2175,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,0.046975527938625194,qualifying_pf_count,,all_patients,,records,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,missing_baseline,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,delta_legacy_ge1,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_ge1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,delta_legacy_ge2,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_ge2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,delta_signed_eq-4,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq-4,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,delta_signed_eq-3,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq-3,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,delta_signed_eq-2,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq-2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,delta_signed_eq-1,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq-1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,delta_signed_eq0,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq0,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,0.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.0,0.0,delta_signed_eq1,0,all_patients,,probability,0.0019170472812529344
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq1,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,0.95,2000,1.0,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,wilson,0.9980829527187471,0.0,delta_signed_eq2,2000,all_patients,,probability,1.0
E1_density,low_flow,30 minutes,2,score_ge2,3de1bfcd571930ceca29c66858f9749550bbe8584e00ffba6b38b5bdaaa7da10,,0,,1f7044f09f4f9e99319f112e4e40d3ada8cba2f6bdb7845bde810fb18e2fb471,,,,delta_evaluable_eq2,0,acute_and_baseline_evaluable,fewer_than_two_patients,probability,
